Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
50,0.048589544964060184,-0.9999921640372277,-0.9514026199841499,22.014669658935816
3729.111199490625,0.8119689252369373
100,0.033937452760599555,-0.9999998350286484,-0.966062382811308,32.349366062545776
5038.086659947546,1.0971070810180914
150,0.03163684822585434,-1.0000008060848713,-0.9683639584863186,34.72679757112503
5070.197169545376,1.1041018122139856
200,0.030438869556970893,-0.9999761520516872,-0.9695372832369804,32.41759714208603
4979.886817046551,1.0844292300018854
250,0.029810724359229206,-0.9999786952102184,-0.9701679714167118,30.360256289110183
4967.8087411092465,1.0817982255238139
300,0.029353271523565053,-0.9999609491014481,-0.9706076781260967,28.402575753383637
5028.9534507023145,1.0951175659208108
350,0.029035805895775556,-0.9999371585702896,-0.9709013532590867,26.414263828315736
5043.832877605178,1.0983587973069837
400,0.028709874660782515,-0.9999491460990906,-0.9712392720997334,24.189622730560302
5043.994491469579,1.0983940021527856
450,0.028513322021588683,-0.9999543724703789,-0.9714410510098934,23.25883078847885
5027.5121109692345,1.0948035944478842
500,0.028329789293985812,-0.9999338931632042,-0.9716041045558452,22.098858809919356
5021.762188846083,1.093551071203859
550,0.028167066804915666,-0.9999285052800179,-0.9717614390647411,20.858943004169465
5021.7491491316305,1.0935482307227018
600,0.028008740649297835,-0.9999120163667202,-0.9719032762849331,20.150383404016495
5043.05311813704,1.098188939900627
650,0.02789433914510533,-0.9998982618367672,-0.9720039231574535,19.6204003454113
5005.985557742187,1.0901143990634705
700,0.027797800546512007,-0.9999008661973476,-0.9721030663049222,19.528023019981383
5007.644233274585,1.0904757134628882
750,0.027696968507692217,-0.9998873829185962,-0.972190415045023,19.02078612329483
5066.882292394598,1.1033797223154602
800,0.02759673838471994,-0.9998759641551972,-0.9722792264032364,18.63100659283638
4985.043162842935,1.0855524526866234
850,0.02752201983023435,-0.9998471418070793,-0.9723251227164269,18.544446138000488
5031.842978003195,1.0957470005515906
900,0.02741465819010511,-0.9998754559862614,-0.9724607983314991,18.127202300872803
5051.378874416104,1.1000025650315879
950,0.027361475029904395,-0.9998786603653431,-0.972517185908556,17.611054133892058
5039.5860957458235,1.0974337077358174
1000,0.02730380346491933,-0.9998829892778397,-0.9725791864132881,17.34723957831383
5043.052746875212,1.0981888590275195
1050,0.027251853953097014,-0.9998862031018734,-0.972634349783659,17.16881633757591
5034.877640542282,1.0964080504382794
1100,0.027173225027136504,-0.9998778692948819,-0.972704644728899,16.96366876089096
5028.451627003985,1.0950082521191458
1150,0.027171620224099607,-0.999843234423399,-0.9726716148281097,17.054416316518783
5011.478787685982,1.091311006259536
1200,0.02710700544256717,-0.9998451060593129,-0.9727381012547016,16.748100715093614
5028.367831473032,1.0949899986805747
1250,0.02707597508389503,-0.9998437775945663,-0.9727678031766415,16.620848194389342
5030.420493604632,1.09543713639425
1300,0.02708205385006964,-0.9998246579253673,-0.9727426046168804,16.475746378211976
5041.267065504456,1.0977998785551948
1350,0.027021622684989123,-0.9998413743841648,-0.972819752253294,16.35864841726303
5047.091586985079,1.0990686520070003
1400,0.026991451503038406,-0.999822925543785,-0.9728314748525619,16.128566530656816
5089.699321824549,1.10835002610541
1450,0.02693827032160014,-0.9998225558519364,-0.9728842861235142,16.270428479509352
5039.651835445657,1.0974480280170895
1500,0.02692193874772638,-0.9998016680896282,-0.9728797299933434,16.259369286937712
5037.729731075606,1.0970293301026888
1550,0.026869536982234567,-0.9998226941514016,-0.9729531577646733,15.888077599725722
5052.859132131251,1.1003250141284031
1600,0.02685189279438928,-0.9998211801314354,-0.9729692880189419,15.77174302479744
5030.312994702216,1.0954137195772744
1650,0.026835261677131055,-0.9998219409775734,-0.972986679931879,15.644046395053863
5035.511034917294,1.0965460246856422
1700,0.026804575421921908,-0.9998154361832142,-0.9730108614206314,15.830923906431199
5053.722069549474,1.1005129904437887
1750,0.0267948083428666,-0.9997919731020928,-0.9729971653008461,15.715998675889969
5047.126046581217,1.0990761584469517
1800,0.02678298823978752,-0.9998066061472892,-0.9730236185467244,15.626170706634522
5066.6719133011375,1.1033338947896307
1850,0.026739874536059798,-0.99979683106184,-0.9730569571948051,15.585563602457047
5043.095058247905,1.098198075844139
1900,0.026708624127674847,-0.9998130955195427,-0.9731044720005989,15.414204933948517
5060.893365589917,1.102075135945599
1950,0.026694784920755773,-0.9997941503202915,-0.9730993658912181,15.441824351215363
5045.540550148005,1.0987307848760783
2000,0.02671432976817712,-0.9997973076605797,-0.9730829784727096,15.274727663965225
5053.023578416668,1.100360835969198
